DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %
09-Dec-20 13:00,40,LCA-3005,sep-movil-r4,1377.1,50.80,1326.37,46.25,-,128518.76,123697.13,4112.44,0.532,52.88,48.83,31.25,8.96,1.04,22.282
09-Dec-20 14:00,40,LCA-3005,sep-movil-r4,1377.1,54.68,1325.52,46.96,-,128792.02,129063.47,4125.41,0.532,52.72,48.78,31.22,8.49,1.04,21.380
10-Dec-20 14:00,30,LCA-3001,sep-movil-r4,1393.0,46.21,1351.47,33.19,-,65984.75,2749.36,3669.08,0.554,36.40,28.10,17.98,1.66,1.04,8.450
10-Dec-20 15:00,30,LCA-3001,sep-movil-r4,1393.7,45.54,1350.92,32.74,-,62476.56,5352.55,3672.67,0.537,38.95,26.58,17.01,0.84,1.04,4.706
10-Dec-20 16:00,30,LCA-3001,sep-movil-r4,1393.5,44.18,1350.83,30.96,-,60815.00,7886.51,2394.14,0.537,41.23,39.69,25.40,1.59,1.04,5.891
10-Dec-20 17:00,30,LCA-3001,sep-movil-r4,1399.1,40.07,1357.80,25.97,-,60365.88,10401.76,3685.88,0.553,39.41,25.59,16.38,1.31,1.04,7.406
10-Dec-20 18:00,30,LCA-3001,sep-movil-r4,1404.6,38.16,1373.74,21.64,-,61643.72,12970.25,4995.76,0.555,28.41,19.28,12.34,10.18,0.56,45.206
10-Dec-20 19:00,30,LCA-3001,sep-movil-r4,1374.9,38.68,1323.62,22.41,-,64233.36,15646.64,4568.26,0.546,32.08,21.97,14.06,14.89,0.56,51.432
10-Dec-20 20:00,30,LCA-3001,sep-movil-r4,1367.3,38.33,1321.09,21.64,-,66932.58,18435.49,3357.37,0.540,35.17,31.15,19.94,3.99,1.06,16.676
10-Dec-20 21:00,30,LCA-3001,sep-movil-r4,1364.3,36.03,1323.49,26.98,-,65222.55,21153.10,2263.16,0.542,35.79,45.03,28.82,4.36,1.06,13.141
10-Dec-20 22:00,30,LCA-3001,sep-movil-r4,1372.8,39.45,1323.47,26.73,-,65266.66,23872.54,2854.96,0.543,36.18,35.72,22.86,4.73,1.06,17.143
10-Dec-20 23:00,30,LCA-3001,sep-movil-r4,1369.4,42.33,1323.16,27.38,-,65791.05,26613.84,2727.47,0.543,36.63,37.69,24.12,2.76,1.06,10.267
11-Dec-20 0:00,30,LCA-3001,sep-movil-r4,1369.3,45.69,1323.64,28.46,-,66547.57,29386.65,3128.18,0.542,37.24,33.24,21.27,3.45,1.06,13.954
11-Dec-20 1:00,30,LCA-3001,sep-movil-r4,1369.8,42.19,1322.66,27.74,-,65734.95,32125.61,2921.24,0.542,36.64,35.16,22.50,10.14,1.06,31.064
11-Dec-20 2:00,30,LCA-3001,sep-movil-r4,1368.5,42.08,1322.73,29.78,-,66168.79,34882.64,3069.74,0.542,37.03,33.68,21.56,7.00,0.57,24.514
11-Dec-20 3:00,30,LCA-3001,sep-movil-r4,1368.1,40.32,1323.92,28.32,-,65112.44,37595.66,2588.76,0.544,36.79,39.30,25.15,3.97,0.58,13.632
11-Dec-20 4:00,30,LCA-3001,sep-movil-r4,1371.6,44.22,1324.76,31.01,-,66121.82,40350.74,3382.95,0.544,35.73,30.54,19.55,4.72,1.06,19.451
11-Dec-20 5:00,30,LCA-3001,sep-movil-r4,1371.3,43.82,1325.59,31.27,-,64011.52,43017.88,2485.54,0.544,37.69,40.24,25.75,8.24,1.06,24.240
11-Dec-20 6:00,30,LCA-3001,sep-movil-r4,1367.8,48.54,1325.32,34.92,-,65372.88,45741.75,2721.69,0.543,38.31,37.53,24.02,3.13,1.06,11.529
11-Dec-20 7:00,30,LCA-3001,sep-movil-r4,1368.9,48.32,1324.37,35.83,-,64996.15,48449.93,2814.76,0.541,41.33,36.08,23.09,6.28,1.05,21.381
11-Dec-20 8:00,30,LCA-3001,sep-movil-r4,1369.7,44.40,1324.76,33.45,-,65389.80,51174.50,2973.56,0.541,41.34,34.36,21.99,5.79,1.05,20.842
11-Dec-20 9:00,30,LCA-3001,sep-movil-r4,1370.9,44.40,1323.96,32.94,-,65379.14,53898.63,3032.20,0.543,40.04,33.69,21.56,4.64,1.06,17.709
11-Dec-20 10:00,30,LCA-3001,sep-movil-r4,1370.1,44.86,1322.74,33.81,-,65546.72,56629.75,3030.08,0.542,39.56,33.80,21.63,5.39,1.06,19.947
11-Dec-20 11:00,30,LCA-3001,sep-movil-r4,1372.4,46.95,1323.72,36.10,-,65141.44,59343.97,2567.70,0.541,40.68,39.64,25.37,4.33,1.06,14.579
11-Dec-20 12:00,30,LCA-3001,sep-movil-r4,1374.9,45.38,1323.10,35.78,-,65391.58,62068.62,3018.44,0.542,41.55,33.85,21.66,5.04,1.05,18.874
11-Dec-20 13:00,30,LCA-3001,sep-movil-r4,1373.9,45.80,1323.07,36.82,-,65263.96,64787.95,2725.87,0.542,41.84,37.41,23.94,2.96,1.06,11.003
11-Dec-20 14:00,30,LCA-3001,sep-movil-r4,1374.5,46.91,1322.71,37.29,-,65238.38,67506.22,2862.54,0.542,42.45,35.61,22.79,4.56,1.05,16.673
11-Dec-20 15:00,30,LCA-3001,sep-movil-r4,1374.6,47.60,1323.05,37.72,-,65354.49,70229.32,3041.89,0.542,42.33,33.57,21.48,4.81,1.05,18.293
11-Dec-20 16:00,30,LCA-3001,sep-movil-r4,1374.1,45.87,1322.29,37.28,-,64856.12,72931.66,2820.42,0.542,42.69,35.93,23.00,3.12,1.05,11.947
11-Dec-20 17:00,30,LCA-3001,sep-movil-r4,1372.5,46.42,1302.24,36.63,-,62952.67,75554.69,2817.63,0.543,42.14,34.91,22.34,4.20,1.05,15.824
11-Dec-20 18:00,30,LCA-3001,sep-movil-r4,1430.9,36.31,1329.96,28.59,-,0.00,75554.69,0.00,0.547,33.85,10.71,6.85,1.20,1.06,14.899
11-Dec-20 19:00,30,LCA-3001,sep-movil-r4,1392.6,43.73,1319.28,34.89,-,71342.95,78527.31,1995.58,0.542,38.40,55.86,35.75,3.84,1.05,9.699
11-Dec-20 20:00,30,LCA-3001,sep-movil-r4,1377.9,44.25,1317.14,34.40,-,73253.16,81579.53,2560.58,0.538,39.79,44.70,28.61,5.37,1.06,15.804
11-Dec-20 21:00,30,LCA-3001,sep-movil-r4,1377.3,46.70,1318.28,35.51,-,71918.14,84576.12,2520.12,0.537,39.67,44.59,28.54,5.81,1.06,16.915
11-Dec-20 22:00,30,LCA-3001,sep-movil-r4,1385.7,44.14,1318.12,34.92,-,72271.17,87587.41,2386.38,0.544,40.94,47.32,30.28,6.48,1.06,17.626
11-Dec-20 23:00,30,LCA-3001,sep-movil-r4,1301.2,32.56,1301.48,23.10,-,0.00,87587.41,0.00,0.565,30.48,8.46,5.41,0.06,1.06,1.096
12-Dec-20 0:00,30,LCA-3001,sep-movil-r4,1407.9,48.49,1329.26,36.17,-,79385.08,90895.13,2033.76,0.541,36.74,60.99,39.03,2.69,1.05,6.447
12-Dec-20 1:00,30,LCA-3001,sep-movil-r4,1383.9,49.24,1323.25,37.52,-,78903.44,94182.77,2639.41,0.538,41.37,46.71,29.89,2.22,1.05,6.913
12-Dec-20 2:00,30,LCA-3001,sep-movil-r4,1383.2,45.81,1322.21,35.51,-,76193.69,97357.51,2750.75,0.536,41.63,43.28,27.70,6.45,1.06,18.888
12-Dec-20 3:00,30,LCA-3001,sep-movil-r4,1385.3,48.42,1323.50,35.96,-,75143.24,100488.48,2297.68,0.543,41.28,51.10,32.70,4.65,1.06,12.448
12-Dec-20 4:00,30,LCA-3001,sep-movil-r4,1471.3,36.20,1301.51,23.15,-,8114.19,100826.57,1538.64,0.566,31.33,8.24,5.27,0.00,1.06,0.000
12-Dec-20 5:00,30,LCA-3001,sep-movil-r4,1586.7,29.35,1301.78,20.72,-,0.00,100826.57,0.00,0.570,21.59,7.48,4.79,0.00,1.06,0.000
12-Dec-20 6:00,30,LCA-3001,sep-movil-r4,1417.9,48.46,1323.34,35.75,-,89692.70,104563.76,2242.68,0.541,33.59,62.49,39.99,3.48,1.05,8.005
12-Dec-20 7:00,30,LCA-3001,sep-movil-r4,1397.4,47.62,1319.92,36.73,-,85749.45,108136.66,2432.53,0.537,41.52,55.08,35.25,2.14,1.06,5.723
12-Dec-20 8:00,30,LCA-3001,sep-movil-r4,1400.4,48.48,1320.63,37.40,-,84405.09,111653.53,2838.02,0.537,42.36,46.47,29.74,6.38,1.06,17.663
12-Dec-20 9:00,30,LCA-3001,sep-movil-r4,1533.8,50.28,1302.90,38.60,-,82383.54,115086.18,2416.90,0.543,43.43,53.26,34.09,3.68,1.06,9.744
12-Dec-20 10:00,30,LCA-3001,sep-movil-r4,1667.2,41.29,1301.31,28.73,-,17346.07,115808.94,3297.23,0.559,36.08,8.22,5.26,0.00,1.06,0.000
12-Dec-20 11:00,30,LCA-3001,sep-movil-r4,1713.5,31.59,1300.52,23.26,-,0.00,115808.94,0.00,0.566,27.58,7.97,5.10,0.00,1.06,0.000
12-Dec-20 12:00,30,LCA-3001,sep-movil-r4,1429.8,43.05,1325.98,33.42,-,94347.27,119740.07,2244.82,0.539,36.71,65.67,42.03,2.80,1.05,6.246
12-Dec-20 13:00,30,LCA-3001,sep-movil-r4,1405.6,44.59,1321.75,34.44,-,91132.84,123537.27,2543.68,0.537,39.87,55.98,35.83,2.62,1.05,6.815
12-Dec-20 14:00,30,LCA-3001,sep-movil-r4,1405.4,42.72,1310.99,34.12,-,86085.49,127124.17,2608.27,0.538,40.30,51.57,33.00,3.68,1.06,10.031
12-Dec-20 15:00,30,LCA-3001,sep-movil-r4,1401.1,43.52,1321.13,34.07,-,89274.27,130843.93,2482.93,0.542,40.88,56.18,35.96,3.71,1.06,9.353
